source, node_id: 8, sample: 54, mean: 43.333, variance: 187.555 , time: 11810825 #
source, node_id: 8, sample: 49, mean: 44.750, variance: 146.687 , time: 15412264 #
source, node_id: 8, sample: 31, mean: 42.000, variance: 147.599 , time: 19630422 #
source, node_id: 8, sample: 74, mean: 47.333, variance: 265.222 , time: 23560828 #
source, node_id: 8, sample: 38, mean: 46.000, variance: 238.000 , time: 27168889 #
source, node_id: 8, sample: 47, mean: 46.125, variance: 208.359 , time: 30802904 #
source, node_id: 8, sample: 8, mean: 41.888, variance: 328.765 , time: 34677895 #
source, node_id: 8, sample: 33, mean: 41.000, variance: 303.000 , time: 38387624 #
source, node_id: 8, sample: 6, mean: 37.818, variance: 376.694 , time: 42404477 #
source, node_id: 8, sample: 70, mean: 40.500, variance: 424.416 , time: 46802895 #
source, node_id: 8, sample: 29, mean: 39.615, variance: 401.159 , time: 51256155 #
source, node_id: 8, sample: 8, mean: 37.357, variance: 438.801 , time: 55607587 #
source, node_id: 8, sample: 47, mean: 38.000, variance: 415.333 , time: 59575722 #
source, node_id: 8, sample: 33, mean: 37.687, variance: 390.839 , time: 64256087 #
source, node_id: 8, sample: 10, mean: 36.058, variance: 410.290 , time: 67615411 #
source, node_id: 8, sample: 25, mean: 35.444, variance: 393.913 , time: 71998335 #
source, node_id: 8, sample: 105, mean: 39.105, variance: 614.410 , time: 75623482 #
source, node_id: 8, sample: 20, mean: 38.150, variance: 601.027 , time: 80193543 #
source, node_id: 8, sample: 52, mean: 38.809, variance: 581.106 , time: 83756144 #
source, node_id: 8, sample: 23, mean: 38.090, variance: 565.537 , time: 86904462 #
source, node_id: 8, sample: 63, mean: 39.173, variance: 566.752 , time: 91107671 #
source, node_id: 8, sample: 66, mean: 40.291, variance: 571.873 , time: 94209227 #
source, node_id: 8, sample: 52, mean: 40.759, variance: 554.262 , time: 97927985 #
source, node_id: 8, sample: 30, mean: 40.346, variance: 537.226 , time: 101357711 #
source, node_id: 8, sample: 13, mean: 39.333, variance: 544.000 , time: 104466887 #
source, node_id: 8, sample: 55, mean: 39.892, variance: 533.024 , time: 107599789 #
source, node_id: 8, sample: 104, mean: 42.103, variance: 651.472 , time: 110975063 #
source, node_id: 8, sample: 28, mean: 41.633, variance: 636.165 , time: 114295164 #
source, node_id: 8, sample: 40, mean: 41.580, variance: 615.727 , time: 117607684 #
source, node_id: 8, sample: 42, mean: 41.593, variance: 596.491 , time: 121506113 #
source, node_id: 8, sample: 100, mean: 43.363, variance: 678.655 , time: 125459398 #
source, node_id: 8, sample: 73, mean: 44.235, variance: 683.768 , time: 129310779 #
source, node_id: 8, sample: 27, mean: 43.742, variance: 672.476 , time: 132779587 #
source, node_id: 8, sample: 17, mean: 43.000, variance: 673.111 , time: 136958599 #
source, node_id: 8, sample: 41, mean: 42.945, variance: 655.024 , time: 141365424 #
source, node_id: 8, sample: 33, mean: 42.684, variance: 640.321 , time: 145232665 #
source, node_id: 8, sample: 106, mean: 44.307, variance: 724.058 , time: 149529599 #
source, node_id: 8, sample: 88, mean: 45.400, variance: 752.489 , time: 153599864 #
source, node_id: 8, sample: 45, mean: 45.390, variance: 734.140 , time: 156662373 #
source, node_id: 8, sample: 71, mean: 46.000, variance: 731.904 , time: 161310112 #
source, node_id: 8, sample: 37, mean: 45.790, variance: 716.723 , time: 165013934 #
source, node_id: 8, sample: 104, mean: 47.113, variance: 775.691 , time: 169615628 #
source, node_id: 8, sample: 17, mean: 46.444, variance: 778.158 , time: 172834274 #
source, node_id: 8, sample: 47, mean: 46.456, variance: 761.248 , time: 176623333 #
source, node_id: 8, sample: 35, mean: 46.212, variance: 747.784 , time: 180779625 #
source, node_id: 8, sample: 29, mean: 45.854, variance: 738.249 , time: 185396772 #
source, node_id: 8, sample: 36, mean: 45.653, variance: 725.124 , time: 189443635 #
source, node_id: 8, sample: 41, mean: 45.560, variance: 711.046 , time: 194263869 #
source, node_id: 8, sample: 67, mean: 45.980, variance: 705.940 , time: 199076441 #
source, node_id: 8, sample: 7, mean: 45.230, variance: 721.023 , time: 202474716 #
source, node_id: 8, sample: 33, mean: 45.000, variance: 710.188 , time: 205927301 #
source, node_id: 8, sample: 56, mean: 45.203, variance: 699.236 , time: 209279558 #
source, node_id: 8, sample: 105, mean: 46.290, variance: 750.351 , time: 214248452 #
source, node_id: 8, sample: 101, mean: 47.267, variance: 789.446 , time: 218787438 #
source, node_id: 8, sample: 74, mean: 47.736, variance: 787.913 , time: 222693644 #
source, node_id: 8, sample: 35, mean: 47.517, variance: 777.077 , time: 226060698 #
source, node_id: 8, sample: 100, mean: 48.406, variance: 809.800 , time: 229857739 #
source, node_id: 8, sample: 18, mean: 47.900, variance: 811.456 , time: 233428026 #
source, node_id: 8, sample: 31, mean: 47.622, variance: 802.759 , time: 237990526 #
source, node_id: 8, sample: 84, mean: 48.209, variance: 810.810 , time: 242138957 #
source, node_id: 8, sample: 32, mean: 47.952, variance: 802.045 , time: 245342008 #
source, node_id: 8, sample: 32, mean: 47.703, variance: 793.427 , time: 249443568 #
source, node_id: 8, sample: 93, mean: 48.400, variance: 812.301 , time: 254162352 #
source, node_id: 8, sample: 76, mean: 48.818, variance: 811.361 , time: 257451390 #
source, node_id: 8, sample: 27, mean: 48.492, variance: 806.249 , time: 261107705 #
source, node_id: 8, sample: 79, mean: 48.941, variance: 807.878 , time: 265224800 #
source, node_id: 8, sample: 92, mean: 49.565, variance: 822.651 , time: 268771660 #
source, node_id: 8, sample: 47, mean: 49.528, variance: 810.992 , time: 273092013 #
source, node_id: 8, sample: 12, mean: 49.000, variance: 819.126 , time: 277403846 #
source, node_id: 8, sample: 39, mean: 48.861, variance: 809.119 , time: 282303020 #
source, node_id: 8, sample: 50, mean: 48.876, variance: 798.053 , time: 286552867 #
source, node_id: 8, sample: 28, mean: 48.594, variance: 793.078 , time: 290138831 #
source, node_id: 8, sample: 9, mean: 48.066, variance: 803.129 , time: 293529264 #
source, node_id: 8, sample: 75, mean: 48.421, variance: 801.980 , time: 297568575 #
source, node_id: 8, sample: 25, mean: 48.116, variance: 798.596 , time: 300974902 #
source, node_id: 8, sample: 30, mean: 47.884, variance: 792.512 , time: 305842065 #
source, node_id: 8, sample: 12, mean: 47.430, variance: 798.574 , time: 309138947 #
source, node_id: 8, sample: 64, mean: 47.637, variance: 791.980 , time: 312209259 #
source, node_id: 8, sample: 15, mean: 47.234, variance: 795.191 , time: 316943617 #
source, node_id: 8, sample: 84, mean: 47.682, variance: 801.777 , time: 320201405 #
source, node_id: 8, sample: 71, mean: 47.963, variance: 798.588 , time: 324201464 #
source, node_id: 8, sample: 97, mean: 48.547, variance: 817.366 , time: 328537312 #
source, node_id: 8, sample: 31, mean: 48.341, variance: 811.330 , time: 331678020 #
source, node_id: 8, sample: 107, mean: 49.023, variance: 841.441 , time: 336467084 #
source, node_id: 8, sample: 82, mean: 49.402, variance: 844.125 , time: 340045157 #
source, node_id: 8, sample: 63, mean: 49.556, variance: 836.610 , time: 344021756 #
source, node_id: 8, sample: 102, mean: 50.146, variance: 857.765 , time: 348115595 #
source, node_id: 8, sample: 93, mean: 50.622, variance: 868.412 , time: 351420163 #
source, node_id: 8, sample: 68, mean: 50.813, variance: 862.151 , time: 355904516 #
source, node_id: 8, sample: 23, mean: 50.510, variance: 861.097 , time: 360896671 #
source, node_id: 8, sample: 100, mean: 51.043, variance: 877.890 , time: 364818597 #
source, node_id: 8, sample: 97, mean: 51.531, variance: 890.781 , time: 369013891 #
source, node_id: 8, sample: 54, mean: 51.557, variance: 881.467 , time: 372701453 #
source, node_id: 8, sample: 69, mean: 51.739, variance: 875.421 , time: 376474849 #
source, node_id: 8, sample: 16, mean: 51.371, variance: 879.428 , time: 379803022 #
source, node_id: 8, sample: 102, mean: 51.887, variance: 896.344 , time: 384264037 #
source, node_id: 8, sample: 74, mean: 52.111, variance: 892.179 , time: 388029532 #
source, node_id: 8, sample: 58, mean: 51.650, variance: 910.547 , time: 391943647 #
source, node_id: 8, sample: 71, mean: 52.119, variance: 906.425 , time: 396724543 #
source, node_id: 8, sample: 73, mean: 52.310, variance: 910.713 , time: 400466779 #
source, node_id: 8, sample: 75, mean: 52.569, variance: 915.685 , time: 404185489 #
source, node_id: 8, sample: 93, mean: 53.189, variance: 926.993 , time: 407615160 #
source, node_id: 8, sample: 86, mean: 53.310, variance: 933.413 , time: 410724601 #
source, node_id: 8, sample: 17, mean: 53.099, variance: 944.210 , time: 413857304 #
source, node_id: 8, sample: 56, mean: 53.189, variance: 943.914 , time: 417232363 #
source, node_id: 8, sample: 66, mean: 53.770, variance: 924.797 , time: 420443360 #
source, node_id: 8, sample: 87, mean: 54.310, variance: 931.233 , time: 423755806 #
source, node_id: 8, sample: 47, mean: 54.720, variance: 908.261 , time: 427654213 #
source, node_id: 8, sample: 80, mean: 54.819, variance: 912.307 , time: 431607405 #
source, node_id: 8, sample: 66, mean: 55.189, variance: 906.753 , time: 435458893 #
source, node_id: 8, sample: 36, mean: 55.470, variance: 888.088 , time: 438927583 #
source, node_id: 8, sample: 11, mean: 55.110, variance: 907.017 , time: 443107285 #
source, node_id: 8, sample: 106, mean: 55.840, variance: 927.494 , time: 447966879 #
source, node_id: 8, sample: 29, mean: 56.029, variance: 913.649 , time: 451849435 #
source, node_id: 8, sample: 38, mean: 56.159, variance: 907.254 , time: 454974565 #
source, node_id: 8, sample: 103, mean: 56.139, variance: 905.340 , time: 458935694 #
source, node_id: 8, sample: 98, mean: 56.919, variance: 909.193 , time: 462201110 #
source, node_id: 8, sample: 53, mean: 56.930, variance: 909.104 , time: 465615248 #
source, node_id: 8, sample: 88, mean: 57.580, variance: 906.823 , time: 468857345 #
source, node_id: 8, sample: 36, mean: 57.310, variance: 911.113 , time: 472029296 #
source, node_id: 8, sample: 82, mean: 57.470, variance: 916.428 , time: 476474559 #
source, node_id: 8, sample: 81, mean: 57.759, variance: 921.582 , time: 481412115 #
source, node_id: 8, sample: 99, mean: 58.450, variance: 930.407 , time: 485435476 #
source, node_id: 8, sample: 37, mean: 58.689, variance: 914.294 , time: 490013648 #
source, node_id: 8, sample: 95, mean: 59.090, variance: 927.181 , time: 494724429 #
