source, node_id: 4, sample: 81, mean: 47.428, variance: 916.245 , time: 70528034 #
source, node_id: 4, sample: -4, mean: 44.000, variance: 1019.733 , time: 75011849 #
source, node_id: 4, sample: 78, mean: 46.125, variance: 1023.734 , time: 79020222 #
source, node_id: 4, sample: 20, mean: 44.588, variance: 1001.301 , time: 84770373 #
source, node_id: 4, sample: 79, mean: 46.500, variance: 1007.805 , time: 89856159 #
source, node_id: 4, sample: 17, mean: 44.947, variance: 998.155 , time: 94746803 #
source, node_id: 4, sample: 84, mean: 46.900, variance: 1020.689 , time: 100285929 #
source, node_id: 4, sample: 73, mean: 48.142, variance: 1002.979 , time: 105192210 #
source, node_id: 4, sample: 54, mean: 48.409, variance: 958.877 , time: 109918601 #
source, node_id: 4, sample: 38, mean: 47.956, variance: 921.693 , time: 115762410 #
source, node_id: 4, sample: 12, mean: 46.458, variance: 934.915 , time: 119817087 #
source, node_id: 4, sample: 26, mean: 45.639, variance: 913.590 , time: 124051498 #
source, node_id: 4, sample: 26, mean: 44.884, variance: 892.717 , time: 128809305 #
source, node_id: 4, sample: 52, mean: 45.148, variance: 861.459 , time: 134481155 #
source, node_id: 4, sample: 60, mean: 45.678, variance: 838.289 , time: 139426454 #
source, node_id: 4, sample: -4, mean: 43.965, variance: 891.550 , time: 144863968 #
source, node_id: 4, sample: 59, mean: 44.466, variance: 869.115 , time: 149387412 #
source, node_id: 4, sample: 42, mean: 44.387, variance: 841.269 , time: 154465530 #
source, node_id: 4, sample: 78, mean: 45.437, variance: 849.183 , time: 159676339 #
source, node_id: 4, sample: 85, mean: 46.636, variance: 869.443 , time: 165192052 #
source, node_id: 4, sample: 3, mean: 45.352, variance: 898.228 , time: 169856020 #
source, node_id: 4, sample: 26, mean: 44.799, variance: 882.960 , time: 174387407 #
source, node_id: 4, sample: 47, mean: 44.861, variance: 858.563 , time: 178879564 #
source, node_id: 4, sample: 59, mean: 45.243, variance: 840.616 , time: 184301479 #
source, node_id: 4, sample: 78, mean: 46.105, variance: 845.989 , time: 189996738 #
source, node_id: 4, sample: 70, mean: 46.717, variance: 838.561 , time: 195184264 #
source, node_id: 4, sample: 84, mean: 47.650, variance: 851.477 , time: 200457669 #
source, node_id: 4, sample: 82, mean: 48.487, variance: 858.786 , time: 205582675 #
source, node_id: 4, sample: 2, mean: 47.380, variance: 888.569 , time: 211543518 #
source, node_id: 4, sample: 37, mean: 47.139, variance: 870.352 , time: 216809237 #
source, node_id: 4, sample: 11, mean: 46.318, variance: 879.580 , time: 222223348 #
source, node_id: 4, sample: 5, mean: 45.400, variance: 897.128 , time: 227926322 #
source, node_id: 4, sample: 27, mean: 45.000, variance: 884.826 , time: 232527351 #
source, node_id: 4, sample: 18, mean: 44.425, variance: 881.180 , time: 237746804 #
source, node_id: 4, sample: 57, mean: 44.687, variance: 866.048 , time: 242676343 #
source, node_id: 4, sample: 25, mean: 44.285, variance: 856.122 , time: 247285808 #
source, node_id: 4, sample: 24, mean: 43.880, variance: 847.065 , time: 251918570 #
