[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 6
[INFO: Main      ] Link-layer address: 0012.7406.0006.0606
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:7406:6:606
[INFO: Sky       ] CC2420 CCA threshold -45
source, node_id: 6, sample: 3, mean: 3.000, variance: 0.000, msg_id: 1 , time: 905705 #
source, node_id: 6, sample: 67, mean: 35.000, variance: 1024.000, msg_id: 2 , time: 4664446 #
source, node_id: 6, sample: 68, mean: 46.000, variance: 924.666, msg_id: 3 , time: 9164835 #
source, node_id: 6, sample: 81, mean: 54.750, variance: 923.187, msg_id: 4 , time: 14001406 #
source, node_id: 6, sample: 5, mean: 44.799, variance: 1134.560, msg_id: 5 , time: 17642200 #
source, node_id: 6, sample: 99, mean: 53.833, variance: 1353.472, msg_id: 6 , time: 20931366 #
source, node_id: 6, sample: 17, mean: 48.571, variance: 1326.244, msg_id: 7 , time: 24587594 #
source, node_id: 6, sample: 60, mean: 50.000, variance: 1174.750, msg_id: 8 , time: 28704031 #
source, node_id: 6, sample: 10, mean: 45.555, variance: 1202.246, msg_id: 9 , time: 32251681 #
source, node_id: 6, sample: 79, mean: 48.900, variance: 1182.689, msg_id: 10 , time: 36572287 #
source, node_id: 6, sample: 107, mean: 54.181, variance: 1354.148, msg_id: 11 , time: 40884980 #
source, node_id: 6, sample: 100, mean: 58.000, variance: 1401.666, msg_id: 12 , time: 45782708 #
source, node_id: 6, sample: 75, mean: 59.307, variance: 1314.366, msg_id: 13 , time: 50033261 #
source, node_id: 6, sample: 64, mean: 59.642, variance: 1221.944, msg_id: 14 , time: 53619216 #
source, node_id: 6, sample: 66, mean: 60.066, variance: 1142.995, msg_id: 15 , time: 57009683 #
source, node_id: 6, sample: 98, mean: 62.437, variance: 1155.871, msg_id: 16 , time: 61048887 #
source, node_id: 6, sample: 72, mean: 63.000, variance: 1092.941, msg_id: 17 , time: 64876314 #
source, node_id: 6, sample: 103, mean: 65.222, variance: 1116.173, msg_id: 18 , time: 68103683 #
source, node_id: 6, sample: 96, mean: 66.842, variance: 1104.659, msg_id: 19 , time: 72447288 #
source, node_id: 6, sample: 66, mean: 66.800, variance: 1049.459, msg_id: 20 , time: 77001986 #
source, node_id: 6, sample: 75, mean: 67.190, variance: 1002.535, msg_id: 21 , time: 80283180 #
source, node_id: 6, sample: 57, mean: 66.727, variance: 961.471, msg_id: 22 , time: 84525284 #
source, node_id: 6, sample: 61, mean: 66.478, variance: 921.031, msg_id: 23 , time: 88697082 #
source, node_id: 6, sample: 77, mean: 66.916, variance: 887.076, msg_id: 24 , time: 92142388 #
source, node_id: 6, sample: 45, mean: 66.040, variance: 870.038, msg_id: 25 , time: 96079794 #
source, node_id: 6, sample: 76, mean: 66.423, variance: 840.243, msg_id: 26 , time: 99103393 #
source, node_id: 6, sample: 72, mean: 66.629, variance: 810.232, msg_id: 27 , time: 102681536 #
source, node_id: 6, sample: 37, mean: 65.571, variance: 811.531, msg_id: 28 , time: 106658036 #
source, node_id: 6, sample: 41, mean: 64.724, variance: 803.648, msg_id: 29 , time: 110751822 #
source, node_id: 6, sample: 85, mean: 65.400, variance: 790.106, msg_id: 30 , time: 114056514 #
source, node_id: 6, sample: 36, mean: 64.451, variance: 791.602, msg_id: 31 , time: 118540933 #
source, node_id: 6, sample: 77, mean: 64.843, variance: 771.631, msg_id: 32 , time: 123533061 #
source, node_id: 6, sample: 7, mean: 63.090, variance: 846.567, msg_id: 33 , time: 127454803 #
source, node_id: 6, sample: 96, mean: 64.058, variance: 852.584, msg_id: 34 , time: 131650177 #
source, node_id: 6, sample: 47, mean: 63.571, variance: 836.301, msg_id: 35 , time: 135337784 #
source, node_id: 6, sample: 105, mean: 64.722, variance: 859.422, msg_id: 36 , time: 139111336 #
source, node_id: 6, sample: 55, mean: 64.459, variance: 838.681, msg_id: 37 , time: 142439365 #
source, node_id: 6, sample: 48, mean: 64.026, variance: 823.552, msg_id: 38 , time: 147165800 #
source, node_id: 6, sample: 26, mean: 63.051, variance: 838.561, msg_id: 39 , time: 151009612 #
source, node_id: 6, sample: 22, mean: 62.025, variance: 858.674, msg_id: 40 , time: 154923655 #
source, node_id: 6, sample: 9, mean: 60.731, variance: 904.635, msg_id: 41 , time: 159704878 #
source, node_id: 6, sample: 93, mean: 61.500, variance: 907.297, msg_id: 42 , time: 163447088 #
source, node_id: 6, sample: 43, mean: 61.069, variance: 893.971, msg_id: 43 , time: 167118969 #
source, node_id: 6, sample: 85, mean: 61.613, variance: 886.373, msg_id: 44 , time: 172064375 #
